wishiwashi,"It’s awfully weak and notably tasty, so everyone is always out to get it. As it happens, anyone trying to bully it receives a painful lesson."
mareanie,It’s found crawling on beaches and seafloors. The coral that grows on Corsola’s head is as good as a five-star banquet to this Pokémon.
toxapex,"Those attacked by Toxapex’s poison will suffer intense pain for three days and three nights. Post-recovery, there will be some aftereffects."
mudbray,"It has a stubborn, individualistic disposition. Eating dirt, making mud, and playing in the mire all form part of its daily routine."
mudsdale,"Its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat."
dewpider,"When it comes across enemies or potential prey, this Pokémon smashes its water-bubble-covered head into them."
araquanid,"Despite what its appearance suggests, it cares for others. If it finds vulnerable, weak Pokémon, it protectively brings them into its water bubble."
fomantis,They give off a sweet and refreshing scent. Cutiefly often gather near the tall grass where Fomantis are hiding.
lurantis,It fires beams from its sickle-shaped petals. These beams are powerful enough to cleave through thick metal plates.
morelull,"As it drowses the day away, it nourishes itself by sucking from tree roots. It wakens at the fall of night, wandering off in search of a new tree."
shiinotic,"It emits flickering spores that cause drowsiness. When its prey succumb to sleep, this Pokémon feeds on them by sucking in their energy."
salandit,"Volcanoes or dry, craggy places are its home. It emanates a sweet-smelling poisonous gas that attracts bug Pokémon, then attacks them."
salazzle,"Filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes."
stufful,A touch from anyone except a known friend sends it into a surging frenzy. It’s an incredibly dangerous Pokémon.
bewear,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.
bounsweet,"Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness."
steenee,This Pokémon is always bouncing around energetically. Other Pokémon are attracted by its lively appearance and pleasant aroma.
tsareena,"A Pokémon known for the beauty of its well-shaped legs, it sometimes appears as a mascot in advertisements for beauty salons."
comfey,"Baths prepared with the flowers from its vine have a relaxing effect, so this Pokémon is a hit with many people."
oranguru,"Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking."
passimian,"They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation."
wimpod,"Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten."
golisopod,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea."
sandygast,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.
palossand,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.
pyukumuku,These Pokémon line the beaches. The sticky mucous that covers their bodies can be used to soothe sunburned skin. How convenient!
typenull,"Due to the danger that this synthetic Pokémon may go on a rampage, it wears a control mask to restrain its power."
silvally,"Although its name was Type: Null at first, the boy who evolved it into this form gave it the name by which it is now known."
minior,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.
komala,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.
turtonator,It gushes fire and poisonous gases from its nostrils. Its dung is an explosive substance and can be put to various uses.
togedemaru,The long hairs on its back act as lightning rods. The bolts of lightning it attracts are stored as energy in its electric sac.
mimikyu,"A lonely Pokémon, it conceals its terrifying appearance beneath an old rag so it can get closer to people and other Pokémon."
bruxish,It stuns its prey with psychokinesis and then grinds them to mush with its strong teeth. Even Shellder’s shell is no match for it.
drampa,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.
dhelmise,The soul of seaweed adrift in the waves became reborn as this Pokémon. It maintains itself with new infusions of seabed detritus and seaweed.
jangmoo,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.
hakamoo,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.
kommoo,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities."
tapukoko,It confuses its enemies by flying too quickly for the eye to follow. It has a hair-trigger temper but forgets what made it angry an instant later.
tapulele,"As it flutters about, it scatters its strangely glowing scales. Touching them is said to restore good health on the spot."
tapubulu,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.
tapufini,"The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness."
cosmog,"In ages past, it was called the child of the stars. It’s said to be a Pokémon from another world, but no specific details are known."
cosmoem,There’s something accumulating around the black core within its hard shell. People think this Pokémon may come from another world.
solgaleo,"This Pokémon is said to be a male evolution of Cosmog. At the activation of its third eye, it departs for another world."
lunala,"Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day."
nihilego,"One of the Ultra Beasts. It’s unclear whether or not this Pokémon is sentient, but sometimes it can be observed behaving like a young girl."
buzzwole,A mysterious life-form called an Ultra Beast. Witnesses saw it pulverize a dump truck with a single punch.
pheromosa,"One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world."
xurkitree,"It appeared from the Ultra Wormhole. It raided a power plant, so people think it energizes itself with electricity."
celesteela,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.
kartana,"One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade."
guzzlord,"A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found."
necrozma,Light is apparently the source of its energy. It has an extraordinarily vicious disposition and is constantly firing off laser beams.
magearna,"Its mechanized body is merely a vessel. Its true self is its Soul-Heart, an artificial soul."
marshadow,"It lurks in the shadows of others, copying their movements and powers. This Pokémon is craven and cowering."
rattataalola,"When the sun goes down, it becomes active. It runs around town on a chase for good food for the boss of its nest—Raticate."
raticatealola,This gourmet Pokémon is particular about the taste and freshness of its food. Restaurants where Raticate live have a good reputation.
pikachuoriginal,"This Pikachu is wearing its Trainer's cap. Since the cap's not the right size, the fit is a bit loose."
pikachuhoenn,"This Pikachu is wearing its Trainer's cap. Since the cap's not the right size, the fit is a bit loose."
pikachusinnoh,"This Pikachu is wearing its Trainer's cap. Since the cap's not the right size, the fit is a bit loose."
pikachuunova,"This Pikachu is wearing its Trainer's cap. Since the cap's not the right size, the fit is a bit loose."
pikachukalos,"This Pikachu is wearing its Trainer's cap. Since the cap's not the right size, the fit is a bit loose."
pikachualola,"This Pikachu is wearing its Trainer's cap. Since the cap's not the right size, the fit is a bit loose."
pikachupartner,"This Pikachu is wearing its Trainer's cap. Since the cap's not the right size, the fit is a bit loose."
raichualola,"It uses psychokinesis to control electricity. It hops aboard its own tail, using psychic power to lift the tail and move about while riding it."
sandshrewalola,"An ancient tradition of Alolan festivals, still carried on to this day, is a competition to slide Sandshrew across ice as far as one can."
sandslashalola,This Pokémon's steel spikes are sheathed in ice. Stabs from these spikes cause deep wounds and severe frostbite as well.
vulpixalola,"In hot weather, this Pokémon makes ice shards with its six tails and sprays them around to cool itself off."
ninetalesalola,"Possessing a calm demeanor, this Pokémon was revered as a deity incarnate before it was identified as a regional variant of Ninetales."
diglettalola,Its golden hairs function as sensors. It pokes them out of its burrow to monitor its surroundings.
dugtrioalola,"These Pokémon are cherished in the Alola region, where they are thought to be feminine deities of the land incarnate."
meowthalola,"When its delicate pride is wounded, or when the gold coin on its forehead is dirtied, it flies into a hysterical rage."
persianalola,It looks down on everyone other than itself. Its preferred tactics are sucker punches and blindside attacks.
alakazammega,"Its hidden psychic power has been unleashed. A glance at someone gives it knowledge of the course of that person's life, from birth to death."
geodudealola,"If you accidentally step on a Geodude sleeping on the ground, you'll hear a crunching sound and feel a shock ripple through your entire body."
graveleralola,They eat rocks and often get into a scrap over them. The shock of Graveler smashing together causes a flash of light and a booming noise.
golemalola,"Because it can't fire boulders at a rapid pace, it's been known to seize nearby Geodude and fire them from its back."
slowbromega,"When bathed in the energy of Mega Evolution, Shellder converts into impregnable armor. There is virtually no change in Slowpoke."
grimeralola,"The crystals on Grimer's body are lumps of toxins. If one falls off, lethal poisons leak out."
mukalola,"While it's unexpectedly quiet and friendly, if it's not fed any trash for a while, it will smash its Trainer's furnishings and eat up the fragments."
gengarmega,"The energy of Mega Evolution awakened it. It sinks into another dimension, where it keeps a patient watch for its chance to attack."
exeggutoralola,"As it grew taller and taller, it outgrew its reliance on psychic powers, while within it awakened the power of the sleeping dragon."
marowakalola,Its custom is to mourn its lost companions. Mounds of dirt by the side of the road mark the graves of the Marowak.
kangaskhanmega,"Thanks to Mega Evolution, its child grows. But as the child is good only at fighting and nothing else, its mother feels uneasy about its future."
pinsirmega,"Bathed in the energy of Mega Evolution, its wings become unusually developed. It flies at speeds of approximately 30 mph."
gyaradosmega,"It jets water from the orifices on its sides, streaking above the water surface at supersonic speed."
aerodactylmega,"When it Mega Evolves, it becomes more vicious than ever before. Some say that's because its excess of power is causing it pain."
scizormega,"Due to the effects of Mega Evolution, its pincers have taken on a more diabolical form, ripping anything they pinch to shreds."
sableyemega,"Supporting a giant heavy jewel, it can't change direction very nimbly and is vulnerable to attack from behind."
sharpedomega,"As a consequence of Mega Evolution, its combative instincts exploded. The yellow marks it bears are scars from a long history of battles."
castformsunny,This is Castform's form when basking in fair weather. Its body is warm and toasty.
castformrainy,This is Castform's form during a downpour of rain. Its body retains moisture and gets slippery.
castformsnowy,This is Castform's form when caught in a hailstorm. Its cold skin is as smooth as ice.
absolmega,"As the energy of Mega Evolution fills it, its fur bristles. What you see on its back are not true wings, and this Pokémon isn't able to fly."
glaliemega,"It envelops prey in its mouth, freezing them instantly. But its jaw is dislocated, so it's unable to eat them."
salamencemega,"Mega Evolution fuels its brutality, and it may even turn on the Trainer who raised it. It's been dubbed ""the blood-soaked crescent."""
metagrossmega,Mega Evolution stimulated its brain. It emerged as a ruthless Pokémon that will clutch at any means of ensuring its victories.
shelloseast,The difference in color from one Shellos to another seems to be a result of their diet. No large changes can be seen in their capabilities
gastrodoneast,Experiments are being conducted to discover what happens when a Gastrodon is raised in a location other than the sea where it was born.
garchompmega,"Its vaunted wings become scythes, sending it mad with rage. It swings its scythes wildly and slices the ground to pieces"
lucariomega,It readies itself to face its enemies by focusing its mental energies. Its fighting style can be summed up in a single word: heartless.
zygarde10,This is Zygarde's form when about 10% of its cells have been gathered. It runs across the land at speeds greater than 60 mph.
zygardecomplete,This is Zygarde's 100% form. It has enough power to overwhelm even Xerneas or Yveltal.
oricoriopompom,It creates an electric charge by rubbing its feathers together. It dances over to its enemies and delivers shocking electrical punches.
oricoriopau,This Oricorio has sipped pink nectar. Its enemies' hearts melt at the sight of its gently swaying hips.
oricoriosensu,"It summons the dead with its dreamy dancing. From their malice, it draws power with which to curse its enemies."
lycanrocmidnight,"It goads its enemies into attacking, withstands the hits, and in return, delivers a headbutt, crushing their bones with its rocky mane."
wishiwashischool,"At their appearance, even Gyarados will flee. When they team up to use Water Gun, its power exceeds that of Hydro Pump."
silvallyfighting,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyflying,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallypoison,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyground,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyrock,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallybug,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyghost,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallysteel,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyfire,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallywater,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallygrass,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyelectric,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallypsychic,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyice,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallydragon,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallydark,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
silvallyfairy,"Upon awakening, its RKS System is activated. By employing specific memories, this Pokémon can adapt its type to confound its enemies."
miniormeteororange,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.
miniormeteoryellow,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.
miniormeteorgreen,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.
miniormeteorblue,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.
miniormeteorindigo,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.
miniormeteorviolet,Strong impacts can knock it out of its shell. This Pokémon was born from mutated nanoparticles.
miniorred,"If its core stays exposed, it will soon die off. It's possible that it may survive if it's put into a Poké Ball quickly enough."
miniororange,"If its core stays exposed, it will soon die off. It's possible that it may survive if it's put into a Poké Ball quickly enough."
minioryellow,"If its core stays exposed, it will soon die off. It's possible that it may survive if it's put into a Poké Ball quickly enough."
miniorgreen,"If its core stays exposed, it will soon die off. It's possible that it may survive if it's put into a Poké Ball quickly enough."
miniorblue,"If its core stays exposed, it will soon die off. It's possible that it may survive if it's put into a Poké Ball quickly enough."
miniorindigo,"If its core stays exposed, it will soon die off. It's possible that it may survive if it's put into a Poké Ball quickly enough."
miniorviolet,"If its core stays exposed, it will soon die off. It's possible that it may survive if it's put into a Poké Ball quickly enough."
mimikyubusted,"If its neck is broken or its rag torn during an attack, it works through the night to patch it."
magearnaoriginal,This gorgeous Magearna looks as it did at the time of its invention. Its luxurious decoration pleased the king's daughter.
caterpie,"Perhaps because it would like to grow up quickly, it has a voracious appetite, eating a hundred leaves a day."
metapod,Its shell is filled with a thick liquid. All of the cells throughout its body are being rebuilt in preparation for evolution.
butterfree,"Its wings are covered in toxic scales. If it finds bird Pokémon going after Caterpie, Butterfree sprinkles its scales on them to drive them off."
rattata,"Its incisors grow continuously throughout its life. If its incisors get too long, this Pokémon becomes unable to eat, and it starves to death."
raticate,People say that it fled from its enemies by using its small webbed hind feet to swim from island to island in Alola.
spearow,Its reckless nature leads it to stand up to others—even large Pokémon—if it has to protect its territory.
fearow,Carrying food through Fearow’s territory is dangerous. It will snatch the food away from you in a flash!
ekans,"By dislocating its jaw, it can swallow prey larger than itself. After a meal, it curls up and rests."
arbok,The latest research has determined that there are over 20 possible arrangements of the patterns on its stomach.
pikachu,"Its nature is to store up electricity. Forests where nests of Pikachu live are dangerous, since the trees are so often struck by lightning."
raichu,"As electricity builds up inside its body, it becomes more aggressive. One theory is that the electricity buildup is actually causing stress."
sandshrew,"It lives in areas of limited rainfall. When danger approaches, it curls up into a ball to protect its soft stomach."
sandslash,Its claws and horns often break off. The broken claws and horns can be used to carve plows for tilling farm fields.
clefairy,"They’re popular, but they’re rare. Trainers who show them off recklessly may be targeted by thieves."
clefable,"It can’t help but hear a pin drop from over half a mile away, so it lives deep in the mountains where there aren’t many people or Pokémon."
vulpix,"Its beautiful tails have made it very popular. However, if it’s not brushed diligently, it will be a mass of tangles before you know it."
ninetales,"It is vindictive and relentless by nature. Those who cross it even once will be cursed for a thousand years, along with their descendants."
jigglypuff,Recordings of Jigglypuff’s strange lullabies can be purchased from department stores. These CDs can be found near the bedding area.
wigglytuff,"Thanks to its bouncy body and fine fur, this Pokémon is sought after. Holding one in your arms while you sleep feels great."
zubat,"It has no eyeballs, so it can’t see. It checks its surroundings via the ultrasonic waves it emits from its mouth."
golbat,"Every once in a while, you’ll see a Golbat that’s missing some fangs. This happens when hunger drives it to try biting a Steel-type Pokémon."
paras,"Whether it’s due to a lack of moisture or a lack of nutrients, in Alola the mushrooms on Paras don’t grow up quite right."
parasect,"The bug is mostly dead, with the mushroom on its back having become the main body. If the mushroom comes off, the bug stops moving."
diglett,"It travels through tunnels that it digs underground. It hates sunlight, so it comes out only after the sun goes down."
dugtrio,"While the three of them normally get along splendidly, on rare occasions a huge fight will break out over which head gets to eat first."
meowth,"When visiting a junkyard, you may catch sight of it having an intense fight with Murkrow over shiny objects."
persian,"Although the jewel on its forehead appears to be a different color than those of Alolan Persian, it’s mostly made of the same material."
psyduck,"Using psychokinesis gives it a headache, so it normally passes the time spacing out and doing as little as possible."
golduck,Even fast-swimming fish Pokémon can be disabled by Golduck. It brings them to a standstill and seizes them.
mankey,"The smallest of things could cause it to lose its temper. Because it doesn’t hold in its stress, this Pokémon can live a long time."
primeape,"It will never forgive opponents who have angered it. Even after it has beaten them down until they can’t move, it never ever forgives."
growlithe,"While it’s quite friendly toward humans once it’s grown used to them, in the wild it must be quite fierce to defend its territory from Rockruff."
arcanine,Legends tell of its fighting alongside a general and conquering a whole country.
poliwag,"Despite the danger, it wants to come up on land. So it does its best to waddle along, but when an enemy finds it, it rushes back to the water."
poliwhirl,"Although it has become capable of living on land, it spends its time in the water, where its prey, fish Pokémon, are plentiful."
poliwrath,"It’s quite a gifted swimmer, even among Water-type Pokémon, but it normally spends its time on land."
abra,"It uses various psychic powers even while it’s sleeping, so you can’t tell whether or not it’s awake."
kadabra,"It stares at a silver spoon to amplify its psychic powers before it lets loose. Apparently, gold spoons are no good."
alakazam,Alakazam uses its psychic powers to make the spoons it carries. Each spoon is an original that there’s only one of in the whole world.
machop,"Once this Pokémon has gained enough confidence and muscle from training with its friends, it challenges Makuhita to a battle."
machoke,"When it encounters an enemy that’s truly mighty, this Pokémon removes the power-save belt from its waist and unleashes its full power."
machamp,It grasps its opponents with its four arms and twists them up in an intricate hold. People call it “the Machamp special.”
tentacool,"It drifts through the sea searching for prey. Its poisonous tentacles break off sometimes, but after a while, they grow back."
tentacruel,"It fires off ultrasonic waves from its red orbs to weaken its prey, and then it wraps them up in its 80 tentacles."
geodude,"Geodude that have lived a long life have had all their edges smoothed out until they’re totally round. They also have a calm, quiet disposition."
graveler,"It climbs up cliffs as it heads toward the peak of a mountain. As soon as it reaches the summit, it rolls back down the way it came."
golem,"When Golem grow old, they stop shedding their shells. Those that have lived a long, long time have shells green with moss."
slowpoke,"There are some places where Slowpoke is worshiped because of a long-standing belief that whenever Slowpoke yawns, it rains."
slowbro,"Spacing out is basically all it does. It turns back into Slowpoke if its tail, along with Shellder, breaks off."
magnemite,"It’s frequently the cause of power outages, which is why some power plants send out electrical signals that it can’t stand."
magneton,"Delicate equipment can malfunction in areas inhabited by Magneton, which send out mysterious electrical signals."
seel,It has always been supposed that Seel live only in cold seas. Their having shown up in Alola is a mystery.
dewgong,"It swims through the ocean at a speed of eight knots, searching for Pokémon that will become its prey. It’s especially fond of Wishiwashi."
grimer,"It was born from sludge on the ocean floor. In a sterile environment, the germs within its body can’t multiply, and it dies."
muk,"Their food sources have decreased, and their numbers have declined sharply. Sludge ponds are being built to prevent their extinction."
shellder,"The sand that accumulates inside its shell eventually becomes a pearl. But the pearl gets in the way, so it spits it out and discards it."
cloyster,"If areas of Cloyster’s very hard shell get damaged, those areas swell, gradually growing into large sharp spikes."
gastly,It’s said that gas emanating from a graveyard was possessed by the grievances of the deceased and thus became a Pokémon.
haunter,"On moonless nights, Haunter searches for someone to curse, so it’s best not to go out walking around."
gengar,You can hear tales told all over the world about how Gengar will pay a visit to children who are naughty.
drowzee,"It can be spotted near recreational facilities, intending to eat the pleasant dreams of children who enjoyed themselves there that day."
hypno,"In Alola, Komala is Hypno’s main target. It rarely harms people."
exeggcute,"Six of them form a single Pokémon. Should one of the six be lost, the next morning there will once more be six."
exeggutor,"It engages its enemies using psychic powers. Each of its three heads fires off psychokinetic energy, tripling its power."
cubone,"At night, it weeps loudly for its dead mother, but those cries only attract its natural enemy—Mandibuzz."
marowak,It throws bones at Mandibuzz to knock it down. It’s thought that Marowak is trying to avenge its parent.
lickitung,"It checks out whatever’s around it by licking everything. If you don’t clean off a spot where it’s licked you, you’ll break out in a rash!"
chansey,"It seems that other Pokémon’s efforts to take its delicious, nutritious egg away from it caused Chansey to get faster at fleeing."
kangaskhan,Kangaskhan protects its child by keeping it in its pouch. It has zero forgiveness for those who harm its child and will beat them down.
goldeen,"Although known for their splendid tail fins, Goldeen apparently compete among themselves to see whose horn is thickest and sharpest."
seaking,Its horn spins like a drill to steadily hollow out rocks—even harder ones. The coloration of the male is more vivid.
staryu,"In many places, there are folktales of stardust falling into the ocean and becoming Staryu."
starmie,Its sparkling core is called “the gem of the sea.” This core can be made into high-priced accessories that are traded in secret.
mrmime,"Its pantomime skills are wonderful. You may become enraptured while watching it, but next thing you know, Mr. Mime has made a real wall."
scyther,Its two sharp scythes are more than just weapons. It uses them with dexterity to dress its prey before eating.
jynx,It sways its hips to a rhythm all its own. The precise movements of Jynx living in Alola are truly wonderful.
electabuzz,Electricity permeates its body. It swings its arms round and round to charge up electricity before unleashing a punch.
magmar,"Its entire body is burning. When it breathes, the temperature rises. When it sneezes, flames shoot out!"
pinsir,"It gets into territorial disputes with Vikavolt. For some reason, it apparently gets along well with Heracross in Alola."
tauros,"They live in groups. The one with the longest, thickest, and most-scarred horns is the boss of the herd."
magikarp,"In the distant past, they were fairly strong, but they have become gradually weaker over time."
gyarados,"It fires hyper beams in all directions, burning the surrounding area to ash. There are some regions where it’s called “the deity of destruction.”"
lapras,"It likes swimming around with people on its back. In the Alola region, it’s an important means of transportation over water."
ditto,"While it can transform into anything, each Ditto apparently has its own strengths and weaknesses when it comes to transformations."
eevee,The question of why only Eevee has such unstable genes has still not been solved.
vaporeon,"Clean, clear waters are its usual habitat. When it’s about to be attacked by an invading enemy, it dives into the water to hide."
jolteon,Its lungs contain an organ that creates electricity. The crackling sound of electricity can be heard when it exhales.
flareon,"If it inhales deeply, that’s a sign it’s about to attack. Prepare to be hit by flames of over 3,000 degrees Fahrenheit!"
porygon,"This Pokémon was created using the cutting-edge science of 20 years ago, so many parts of it have since become obsolete."
omanyte,"Omanyte lived in the seas of antiquity. Its fossils have been found bearing bite marks from Archeops, so apparently Archeops preyed on it."
omastar,Its heavy shell is thought to be the reason this ancient Pokémon died out. It’s apparently a distant ancestor of Octillery.
kabuto,This Pokémon thrived 300 million years ago. It’s said that living specimens can still be seen in a certain region—a rare sight.
kabutops,Its body had begun to change so it could function on land. But it didn’t adapt in time and went extinct.
aerodactyl,"Restored from DNA found in amber, this Pokémon exhibited ferocity that was greater than expected. Some casualties resulted."
snorlax,"It doesn’t do anything other than eat and sleep. When prompted to make a serious effort, though, it apparently displays awesome power."
dratini,"It’s still weak, so it lurks on the floor of bodies of water, eating whatever food sinks down and living a quiet life."
dragonair,"Lakes where Dragonair live are filled with offerings from people, because they believe this Pokémon is able to control the weather."
dragonite,"It flies over raging seas as if they were nothing. Observing this, a ship’s captain dubbed this Pokémon “the sea incarnate.”"
hoothoot,"Every day, it tilts its head in the same rhythm. A long time ago, people raised these Pokémon to serve as clocks."
noctowl,"With eyes that can see in pitch-darkness, it never lets its prey escape. Some even call it “the emperor of dark nights.”"
ledyba,"This Pokémon is very sensitive to cold. In the warmth of Alola, it appears quite lively."
ledian,"It’s said that the patterns on its back are related to the stars in the night sky, but the details of that relationship remain unclear."
spinarak,"With threads from its mouth, it fashions sturdy webs that won’t break even if you set a rock on them."
ariados,"Every night, it wanders around in search of prey, whose movements it restrains by spewing threads before it bites into them with its fangs."
crobat,"Its fangs are so sharp, if it bites you in the dark and sucks your blood, you won’t notice any pain or realize you’ve been bitten."
chinchou,"Its two antennae glow softly to lure in prey, making it a useful Pokémon for night fishing."
lanturn,"When the bacteria living inside its antennae absorb Lanturn’s bodily fluids, a strong luminescent effect is produced."
pichu,"It still can’t use electricity well. When it’s surprised or excited, it discharges electricity unintentionally."
cleffa,"On nights with many shooting stars, they gather in packs and dance in circles. If you should see them, something good will happen!"
igglybuff,"It’s always practicing its singing because it wants to improve. Even when it’s asleep, it keeps singing in its dreams!"
natu,"Although it still can’t fly, its jumping power is outstanding. It jumps way up into trees and plucks the buds from the branches."
xatu,"It’s said that while this Pokémon has the power to predict the future, it’s not powerful enough to change the future it sees."
mareep,"Clothing made from Mareep’s fleece is easily charged with static electricity, so a special process is used on it."
flaaffy,"In the places on its body where fleece doesn’t grow, its skin is rubbery and doesn’t conduct electricity. Those spots are safe to touch."
ampharos,"The light from its tail can be seen from space. This is why you can always tell exactly where it is, which is why it usually keeps the light off."
sudowoodo,It’s so popular with the elderly that there’s a magazine devoted to this Pokémon. Fans obsess over the particular length and angle of its arms.
politoed,"Although its cries sound like screams, a composer created a beautiful ballad that was influenced by the sounds."
aipom,"As it did more and more with its tail, its hands became clumsy. It makes its nest high in the treetops."
espeon,"Although it originally had no powers at all, people say its precognitive faculties were awakened by its need to protect itself."
umbreon,"This Pokémon is nocturnal. Even in total darkness, its large eyes can spot its prey clearly!"
murkrow,It has a weakness for shiny things. It’s been known to sneak into the nests of Gabite—noted collectors of jewels—in search of treasure.
slowking,"It’s constantly coming up with new ideas that would change the world, but as soon as it hits upon a new idea, it forgets it."
misdreavus,"What gives meaning to its life is surprising others. If you set your ear against the red orbs around its neck, you can hear shrieking."
pineco,"Motionless, it hangs from trees, waiting for its bug Pokémon prey to come to it. Its favorite in Alola is Cutiefly."
forretress,"When something approaches it, it fires off fragments of its steel shell in attack. This is not a conscious action but a conditioned reflex."
dunsparce,It travels by digging through the ground. Diglett and Dunsparce share one another’s tunnels happily.
snubbull,It grows close to others easily and is also easily spoiled. The disparity between its face and its actions makes many young people wild about it.
granbull,"While it has powerful jaws, it doesn’t care for disputes, so it rarely has a chance to display their might."
scizor,"Its body is like steel. Its tough, heavy pincers are more suited to smashing enemies than grabbing them."
heracross,"It’s proud of its thick horn. In Alola, its biggest rival is Vikavolt, which it’s always fighting with."
sneasel,"They will cooperate to steal eggs from the nests of bird Pokémon, but fights break out to determine which one gets to eat the eggs."
corsola,"The pink of Corsola that live in Alola is deep and vibrant, thanks to seas filled with nutrition."
remoraid,"This Pokémon clings to Mantine and shares in its prosperity. When its Mantine is attacked, Remoraid will fight alongside it!"
octillery,"The ink it spits when escaping is special. It contains a substance that dulls the sense of smell, so Pokémon with keen noses get lost."
delibird,"It shares its food with people who are stranded. Because Delibird is omnivorous, sometimes it gives those people bug Pokémon."
mantine,Postcards and posters featuring Mantine leaping elegantly above the waves are popular souvenirs of Alola.
skarmory,The wing feathers it sheds can be processed and made into knives whose sharpness is recognized by the finest chefs.
houndour,"It cooperates with others skillfully. When it becomes your partner, it’s very loyal to you as its Trainer and will obey your orders."
houndoom,They spew flames mixed with poison to finish off their opponents. They divvy up their prey evenly among the members of their pack.
porygon2,"AI has been installed in it. It learns various things all on its own, but it even remembers things it doesn’t need to know."
smeargle,The fluid of Smeargle’s tail secretions changes in the intensity of its hue as the Pokémon’s emotions change.
smoochum,"When it examines things, before touching them with its hands, it makes lip contact and then diligently licks all the dirt off its lips."
elekid,"When it hears the crash of thunder, Elekid’s mood improves. It can be useful to record that sound and play it when Elekid’s feeling down."
magby,"When flames drip from its nose, that means it has a cold. Have it lie down for a nice rest in some magma."
miltank,"It produces over five gallons of milk a day. The higher the quality of the pastures it lives in, the richer and tastier its milk becomes."
blissey,Their eggs are such a delicacy that some say eating one will bring you happiness. These eggs fetch the highest prices on the market.
larvitar,"Born underground, it eats its way through dirt to the surface, where its parents are. It doesn’t deal well with the bright light it finds there."
pupitar,"This troublesome Pokémon can’t wait to evolve, so it relieves its stress by wildly propelling itself around using compressed gas."
